Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
GMCL1	4.7272727272727275	2.361383125752759e-89	0.33271337	1.5879869064669842e-122
DUSP13	4.454545454545454	2.6584028516486256e-125	0.2602668	1.085164365166898e-31
FBXO4	5.090909090909091	9.42672456685099e-49	0.37404072	5.736842753818333e-190
HS1BP3	5.666666666666667	2.8110393516224482e-08	0.23629417	9.734661506820212e-14
PACS2	15.0	1.0	0.59093344	0.0
MRPL44	4.590909090909091	7.732232621026812e-107	0.16214088	1.0
GALNT10	15.0	1.0	0.13755481	1.0
SH3GLB2	6.0606060606060606	1.0	0.21910894	1.628059813770471e-05
HMGA2	3.772727272727273	3.804547471894377e-227	0.37859285	8.961050861531682e-198
PHC2	5.863636363636363	0.01765760733315265	0.2366728	5.781654874966111e-14
CRYGC	15.0	1.0	0.042532247	1.0
PTPN7	3.9242424242424243	1.2690122409814377e-203	0.49527532	0.0
PRC1	5.378787878787879	2.310813752136869e-24	0.4456843	1.77160967e-316
S100A4	5.515151515151516	1.2036111894347524e-15	0.21813586	3.599533831163113e-05
CIDEA	4.484848484848484	4.014635475591554e-121	0.09103656	1.0
DAXX	3.5	4.466245540016186e-270	0.4021047	8.112456464903522e-239
NEUROG1	4.212121212121212	4.797666161747924e-160	0.28764558	1.98952491468028e-60
RPL4	4.909090909090909	7.610370895101997e-68	0.48467463	0.0
HIST1H2AB	7.575757575757576	1.0	0.06632868	1.0
ARFIP2	5.53030303030303	8.503317738878239e-15	0.26114297	1.7566842038144167e-32
CCR10	10.151515151515152	1.0	-0.05621913	1.0
NDUFV2	4.46969696969697	3.322043501688977e-123	0.39243925	8.026376849508078e-222
ABCC9	15.0	1.0	0.52609676	0.0
TAF1L	4.53030303030303	6.196157745775322e-115	0.6683295	0.0
RSRC2	5.409090909090909	2.9159368781695483e-22	0.37767935	3.3324117084032367e-196
WDR18	7.090909090909091	1.0	0.1701651	1.0
FGF17	5.242424242424242	5.863140216407729e-35	0.15185308	1.0
VPS4A	7.424242424242424	1.0	-0.08428417	1.0
SDCBP2	6.181818181818182	1.0	0.012731469	1.0
DEFA1	15.0	1.0	0.039464798	1.0
DEFA3	15.0	1.0	0.039464798	1.0
RCAN1	4.121212121212121	1.4005079411372226e-173	0.42911854	7.248303048371898e-287
RPS15A	5.181818181818182	3.1356292036781608e-40	0.17496218	1.0
MAP3K4	3.893939393939394	2.672308029730401e-208	0.69015974	0.0
TNNC1	6.787878787878788	1.0	0.040976517	1.0
CSTB	7.545454545454546	1.0	0.11372339	1.0
MORN2	7.303030303030303	1.0	0.103087984	1.0
BAD	3.5757575757575757	4.12665332279312e-258	0.060766596	1.0
LBP	10.787878787878787	1.0	0.081667066	1.0
GNMT	5.909090909090909	0.09653142199354324	0.30616248	4.831654694428201e-84
WNK1	3.909090909090909	5.923234485644303e-206	0.6810591	0.0
GTPBP10	6.363636363636363	1.0	0.27699086	2.7178368766302638e-48
STAT6	3.6666666666666665	9.05993763631805e-244	0.5878125	0.0
TUSC3	4.515151515151516	5.4796647160484944e-117	0.36320975	1.2280293468074626e-171
SSBP4	6.863636363636363	1.0	0.16722792	1.0
SRP14	7.454545454545454	1.0	0.039467897	1.0
DMD	6.090909090909091	1.0	0.660166	0.0
ELP3	4.484848484848484	4.014635475591554e-121	0.4462352	1.835185e-317
CSE1L	4.454545454545454	2.6584028516486256e-125	0.5745394	0.0
RHOQ	4.636363636363637	6.822339762337563e-101	0.39429277	4.528932784983208e-225
NCOA3	3.621212121212121	6.197351777364267e-251	0.3156112	3.52357767071594e-97
CHRAC1	5.318181818181818	7.542094722616821e-29	0.12541322	1.0
EXOSC5	6.2272727272727275	1.0	0.38376963	1.0263729181562082e-206
APPL1	4.015151515151516	1.1713106332537588e-189	0.6309516	0.0
ZNF20	5.090909090909091	9.42672456685099e-49	0.28374228	7.52684496784263e-56
IFNGR2	4.742424242424242	1.7760953240947375e-87	0.049048096	1.0
DNPEP	6.166666666666667	1.0	0.35798442	6.167093178271854e-163
ZHX3	4.4393939393939394	2.086267991521298e-127	0.6514843	0.0
DUSP9	3.984848484848485	2.687673078901421e-194	0.4761961	0.0
GOSR1	5.954545454545454	0.3263039892251784	0.37106308	6.824441968543682e-185
MAML1	4.151515151515151	4.888626158200517e-169	0.68947375	0.0
IQCB1	5.409090909090909	2.9159368781695483e-22	0.24932078	1.3631270254603324e-22
PLA2G15	5.287878787878788	3.1483437759882676e-31	0.24157193	4.654073998334294e-17
MS4A2	4.242424242424242	1.391612686384099e-155	0.35056838	9.02443014796126e-151
TRAPPC2	15.0	1.0	0.10954175	1.0
CCR7	10.151515151515152	1.0	-0.021618588	1.0
TNFSF4	5.045454545454546	2.823448101503254e-53	0.23547801	2.9476991811812986e-13
DDIT4	4.606060606060606	7.605891566940396e-105	0.21867537	2.327806217358715e-05
AGRP	15.0	1.0	0.059896532	1.0
CACNG3	15.0	1.0	0.23882434	2.7688321381639105e-15
AGFG1	5.03030303030303	8.064061631179219e-55	0.5731023	0.0
L1CAM	4.424242424242424	1.6016175437748486e-129	0.69684833	0.0
BCLAF1	4.075757575757576	1.943615093456485e-180	0.65170765	0.0
TXNL4B	4.803030303030303	3.987558958650078e-80	0.16608025	1.0
C11orf58	8.181818181818182	1.0	0.08618295	1.0
VAMP1	6.166666666666667	1.0	0.116417885	1.0
ARL4D	4.848484848484849	9.105895800645387e-75	0.030915488	1.0
ZNF148	3.6666666666666665	9.05993763631805e-244	0.3595275	1.6995370682217182e-165
BST1	4.575757575757576	7.642634320383592e-109	0.14658993	1.0
FAM86C1	5.121212121212121	7.842657521703938e-46	0.18654622	1.0
CLDN4	6.0	0.7159900182747669	0.33453324	2.504182365104914e-125
SSTR4	10.333333333333334	1.0	0.1373859	1.0
RFWD2	3.9393939393939394	2.757966219865828e-201	0.62777984	0.0
PEX5L	4.378787878787879	6.28958515631937e-136	0.41796133	5.897246776248914e-267
LAMC2	7.196969696969697	1.0	0.68699986	0.0
SERP1	9.106060606060606	1.0	0.06925976	1.0
SCT	7.9393939393939394	1.0	0.12922001	1.0
AXL	4.196969696969697	2.763455793572972e-162	0.48746705	0.0
GRP	15.0	1.0	0.050474573	1.0
M6PR	6.484848484848484	1.0	0.37835875	2.2644669945597508e-197
CCL26	9.151515151515152	1.0	0.17359638	1.0
CDH8	4.196969696969697	2.763455793572972e-162	0.6133564	0.0
DPH3	8.06060606060606	1.0	0.08561217	1.0
SRSF11	5.181818181818182	3.1356292036781608e-40	0.550169	0.0
WASF2	4.2727272727272725	3.653471191512652e-151	0.421254	7.9461134130277e-273
RRM1	4.045454545454546	4.880068221542849e-185	0.599188	0.0
MAP6	4.863636363636363	5.160066025918051e-73	0.4377587	2.609353573743966e-302
G3BP2	4.363636363636363	4.4418567291027624e-138	0.5452182	0.0
ZNF467	4.2272727272727275	8.267787050295119e-158	0.5721773	0.0
AVPR1A	6.484848484848484	1.0	0.21932401	1.3606561861646405e-05
BCCIP	5.7272727272727275	4.907232757851263e-06	-0.009034814	1.0
POLE2	4.363636363636363	4.4418567291027624e-138	0.46109322	0.0
RGS3	4.045454545454546	4.880068221542849e-185	0.62269527	0.0
BFAR	4.393939393939394	8.794930156881239e-134	0.45469552	0.0
EIF1AY	5.015151515151516	2.1957164053562734e-56	0.22397734	1.9567091044766898e-07
POLR2H	5.787878787878788	0.00033415690108578336	0.0645345	1.0
PCYT1B	4.848484848484849	9.105895800645387e-75	0.40187746	2.0408966451429112e-238
RBL2	4.0	5.663074655595976e-192	0.18610781	1.0
SH3RF3	4.575757575757576	7.642634320383592e-109	0.26960707	1.4122414039979013e-40
TPM1	5.545454545454546	5.662991807285104e-14	-0.0036604896	1.0
HSBP1	4.287878787878788	5.811180470231197e-149	0.2556165	1.2026108655617134e-27
STXBP6	6.257575757575758	1.0	0.18227136	1.0
RPL9	5.318181818181818	7.542094722616821e-29	0.030980688	1.0
TPM3	5.348484848484849	1.4665368120487567e-26	0.013221632	1.0
GALNT2	5.045454545454546	2.823448101503254e-53	0.29148588	4.495706382669651e-65
PTGER2	15.0	1.0	0.10833825	1.0
CARD18	6.121212121212121	1.0	0.09291613	1.0
GRPR	15.0	1.0	-0.024499387	1.0
CNTNAP4	6.166666666666667	1.0	0.68281054	0.0
ZBTB25	4.606060606060606	7.605891566940396e-105	0.45809498	0.0
VANGL1	4.818181818181818	2.526887068025153e-78	0.4613378	0.0
DYDC2	15.0	1.0	0.03796721	1.0
BARD1	3.696969696969697	5.152520878395471e-239	0.5507374	0.0
MAOA	5.712121212121212	1.4715270144469939e-06	0.26305914	3.053395201836074e-34
KCNAB2	6.0	0.7159900182747669	0.2227043	6.681903884698074e-07
KIAA1609	5.757575757575758	4.554536685781717e-05	0.2559283	6.5664699533987285e-28
APCS	6.878787878787879	1.0	0.0077687628	1.0
NOD2	5.378787878787879	2.310813752136869e-24	0.61929035	0.0
NDUFV3	6.181818181818182	1.0	0.09743359	1.0
CR1	9.181818181818182	1.0	0.69335467	0.0
RAB5A	5.484848484848484	2.0437351789857054e-17	0.25323567	1.1182347206298262e-25
TFEC	4.7272727272727275	2.361383125752759e-89	0.3516622	1.4996130248770488e-152
C11orf1	5.015151515151516	2.1957164053562734e-56	0.21664397	0.0001148321394902564
MKNK2	3.727272727272727	2.9381361954994715e-234	0.5012149	0.0
KRAS	4.2727272727272725	3.653471191512652e-151	0.38415307	2.2194761849261986e-207
PYGB	5.151515151515151	5.424357440584188e-43	0.55447495	0.0
ELK4	4.318181818181818	1.39485974342238e-144	0.4798786	0.0
ITM2B	4.5606060606060606	7.325333522650586e-111	0.40709925	1.1843355115420611e-247
FAM100A	6.181818181818182	1.0	0.09154211	1.0
ANAPC10	4.803030303030303	3.987558958650078e-80	0.17277704	1.0
PIP	4.712121212121212	3.0530599093290475e-91	0.197257	0.8220034224283927
F2RL1	6.757575757575758	1.0	0.3278672	3.7211487365023437e-115
GSTM2	15.0	1.0	0.009618463	1.0
IL7	5.015151515151516	2.1957164053562734e-56	0.22294791	5.304464231344686e-07
EIF2AK1	4.212121212121212	4.797666161747924e-160	0.5786915	0.0
MTUS1	7.090909090909091	1.0	0.48950624	0.0
ITGB8	5.954545454545454	0.3263039892251784	0.35014415	4.405062379957556e-150
PA2G4	3.621212121212121	6.197351777364267e-251	0.20623939	0.053632215925487274
FOLR1	5.015151515151516	2.1957164053562734e-56	0.21267554	0.0017849415545904588
ATP6V1G1	6.0	0.7159900182747669	0.109805934	1.0
DUSP3	3.893939393939394	2.672308029730401e-208	0.47122866	0.0
SLC7A11	15.0	1.0	0.24794354	1.4941077028075078e-21
MITF	3.8181818181818183	4.652961405653735e-220	0.5522256	0.0
OSMR	4.787878787878788	6.088748728568496e-82	0.4408826	6.805144924179907e-308
GRB7	4.257575757575758	2.294211690470845e-153	0.5669001	0.0
BRDT	5.696969696969697	4.17278972504703e-07	0.29906094	1.2433410952365068e-74
RALYL	5.03030303030303	8.064061631179219e-55	0.41579726	4.219900451055507e-263
WDR61	4.454545454545454	2.6584028516486256e-125	0.22098938	3.2239010530603952e-06
HEXA	15.0	1.0	0.31664348	1.182733067599802e-98
TRIM8	5.151515151515151	5.424357440584188e-43	0.3737857	1.5637966806793526e-189
CRB3	4.863636363636363	5.160066025918051e-73	0.25433514	1.4078331021801857e-26
HOMEZ	5.106060606060606	2.7827458189784703e-47	0.17816055	1.0
TXNL4A	4.606060606060606	7.605891566940396e-105	0.29786062	4.399161996161842e-73
SASH3	4.136363636363637	2.6371604364900228e-171	0.16206452	1.0
RPS16	5.712121212121212	1.4715270144469939e-06	0.121571004	1.0
F11	7.712121212121212	1.0	0.3339775	1.8019606628562817e-124
MSN	4.984848484848484	1.4401608249225746e-59	0.5740135	0.0
FGG	7.318181818181818	1.0	0.36741075	1.0544865217193349e-178
MED19	6.454545454545454	1.0	0.050725162	1.0
CFDP1	3.9242424242424243	1.2690122409814377e-203	0.26375633	6.81699106660253e-35
GPX7	5.409090909090909	2.9159368781695483e-22	0.16906953	1.0
RPL23	6.136363636363637	1.0	0.115783796	1.0
HTN1	4.863636363636363	5.160066025918051e-73	0.17167428	1.0
ATG12	7.909090909090909	1.0	0.060552463	1.0
C14orf1	4.318181818181818	1.39485974342238e-144	0.042348497	1.0
RAPGEF2	4.121212121212121	1.4005079411372226e-173	0.69580895	0.0
SIVA1	6.045454545454546	1.0	0.1192645	1.0
KIAA0408	4.681818181818182	4.6176288953559986e-95	0.3460969	1.5013709252940621e-143
OSTF1	4.9393939393939394	1.7489259190183097e-64	0.2399989	4.964070033324953e-16
AKAP8L	5.151515151515151	5.424357440584188e-43	0.5455865	0.0
WDYHV1	5.2727272727272725	1.8898783298604643e-32	0.07317859	1.0
KXD1	5.181818181818182	3.1356292036781608e-40	5.866974e-05	1.0
SNUPN	9.393939393939394	1.0	-0.023908755	1.0
IL17RB	8.93939393939394	1.0	0.07977049	1.0
MAF1	4.696969696969697	3.8046876614436754e-93	0.153468	1.0
CCL28	9.151515151515152	1.0	0.15730882	1.0
CHGB	4.757575757575758	1.2813048174903688e-85	0.047504254	1.0
RPS19	15.0	1.0	0.030359268	1.0
IFNGR1	4.46969696969697	3.322043501688977e-123	0.4858607	0.0
SGK2	4.545454545454546	6.816081911527422e-113	0.37819958	4.2525134589395677e-197
EIF3K	6.303030303030303	1.0	0.0936335	1.0
ZP4	15.0	1.0	0.48833534	0.0
NDUFB8	4.878787878787879	2.82563781485433e-71	0.09728466	1.0
HARS	5.0606060606060606	9.495982898785684e-52	0.34701437	5.033378981082585e-145
UBLCP1	5.909090909090909	0.09653142199354324	0.43387312	2.3067015428854907e-295
RILP	4.863636363636363	5.160066025918051e-73	0.17707902	1.0
POLR2F	5.090909090909091	9.42672456685099e-49	0.22132894	2.377995970162192e-06
TLK1	5.954545454545454	0.3263039892251784	0.1287699	1.0
PSMC4	4.787878787878788	6.088748728568496e-82	-0.044610634	1.0
S100A13	5.651515151515151	6.697787609259519e-09	0.1286141	1.0
PAFAH1B2	4.924242424242424	3.717947928122215e-66	0.10196867	1.0
RCBTB2	5.590909090909091	1.195757622712336e-11	0.22254087	7.790318605323908e-07
FXN	4.954545454545454	7.93776677568414e-63	0.22202712	1.257358305264138e-06
INSC	4.924242424242424	3.717947928122215e-66	0.567022	0.0
APIP	5.515151515151516	1.2036111894347524e-15	0.3967629	2.0866665969043968e-229
NAT6	15.0	1.0	0.007148234	1.0
BET1	5.5606060606060606	3.572196729675238e-13	0.18117738	1.0
CCL15	9.151515151515152	1.0	0.16908035	1.0
PDZK1IP1	4.803030303030303	3.987558958650078e-80	0.24859247	4.873530084686375e-22
RPL12	5.5606060606060606	3.572196729675238e-13	0.14440131	1.0
LYAR	4.409090909090909	1.1994242041498635e-131	0.42777002	1.8633159718315513e-284
PRDM4	4.090909090909091	3.809368010691429e-178	0.5770176	0.0
ARID1A	4.507692307692308	5.357490589814656e-118	0.68588346	0.0
MAL2	9.303030303030303	1.0	0.054829344	1.0
SLC2A4	5.5	1.6105002492508562e-16	0.0897234	1.0
SLC7A8	15.0	1.0	0.15812944	1.0
TOMM7	15.0	1.0	0.04870067	1.0
SNRPC	4.696969696969697	3.8046876614436754e-93	0.23033024	1.9865489028076381e-10
BORA	4.590909090909091	7.732232621026812e-107	0.4043569	8.466260792360604e-243
EMG1	15.0	1.0	0.020044364	1.0
PAGR1	5.424242424242424	3.0278538145354285e-21	0.33892468	3.630012578509993e-132
SYT17	5.303030303030303	5.000995631703424e-30	0.4297905	4.577246540871891e-288
TMPRSS11A	4.742424242424242	1.7760953240947375e-87	0.33619085	6.761819810593812e-128
SAP30L	5.4393939393939394	2.973650604950998e-20	0.12704997	1.0
PI4K2A	7.696969696969697	1.0	0.14238203	1.0
TADA3	3.8333333333333335	1.0527038113259565e-217	0.37472105	3.9441306976628013e-191
YAE1D1	4.424242424242424	1.6016175437748486e-129	0.25601107	5.590789659055261e-28
MME	5.257575757575758	1.0798160343680533e-33	0.3487454	8.121278022404148e-148
PRTN3	7.757575757575758	1.0	0.004003775	1.0
DGCR6L	5.515151515151516	1.2036111894347524e-15	0.18088312	1.0
FAM96A	7.242424242424242	1.0	0.07150718	1.0
PSMB3	5.166666666666667	1.3342906577176216e-41	0.07412683	1.0
FCGR3B	7.878787878787879	1.0	0.023300651	1.0
PRMT8	4.5	4.739860753386833e-119	0.42219117	1.6907948543234123e-274
NIPSNAP3A	4.787878787878788	6.088748728568496e-82	0.15547705	1.0
TNFRSF19	4.848484848484849	9.105895800645387e-75	0.07713001	1.0
SPDL1	4.5606060606060606	7.325333522650586e-111	0.55342215	0.0
CCL25	9.151515151515152	1.0	0.086147964	1.0
TERT	3.8333333333333335	1.0527038113259565e-217	0.6717722	0.0
WIPI2	4.818181818181818	2.526887068025153e-78	0.5008451	0.0
COMMD2	7.924242424242424	1.0	0.05924512	1.0
COMMD4	7.924242424242424	1.0	0.05924512	1.0
COMMD7	7.924242424242424	1.0	0.05924512	1.0
PRB4	15.0	1.0	0.3575402	3.3497790116794534e-162
KLHL1	4.5	4.739860753386833e-119	0.3908057	5.768029147140318e-219
WWP2	4.803030303030303	3.987558958650078e-80	0.6121648	0.0
JPH2	7.136363636363637	1.0	0.059568428	1.0
MMP2	6.590909090909091	1.0	0.57316464	0.0
CRADD	4.333333333333333	2.099189068911428e-142	0.23210305	2.3136617332429563e-11
SMG6	4.833333333333333	1.5440304108976452e-76	0.6503659	0.0
HIST1H3A	5.575757575757576	2.1253131483774454e-12	0.11425418	1.0
PTH2	15.0	1.0	0.080720216	1.0
MLN	15.0	1.0	0.077579126	1.0
CHMP4B	7.424242424242424	1.0	0.073283434	1.0
GDE1	5.4393939393939394	2.973650604950998e-20	0.00016662196	1.0
EIF1AD	4.575757575757576	7.642634320383592e-109	0.20487864	0.09392334758486309
AGR2	5.0606060606060606	9.495982898785684e-52	0.24232885	1.4509407437691608e-17
CCDC11	5.348484848484849	1.4665368120487567e-26	0.40023598	1.6074635145517795e-235
GPR37	4.454545454545454	2.6584028516486256e-125	0.37372732	1.966144013719302e-189
POMC	15.0	1.0	0.0040311734	1.0
CORO1B	5.954545454545454	0.3263039892251784	0.24227743	1.5707937930881893e-17
PTH2R	15.0	1.0	-0.08011291	1.0
GPHN	4.909090909090909	7.610370895101997e-68	0.41732657	7.974363020571829e-266
IPO13	5.166666666666667	1.3342906577176216e-41	0.30462354	5.74040430908284e-82
TICAM1	4.484848484848484	4.014635475591554e-121	0.5592843	0.0
GATA2	3.6666666666666665	9.05993763631805e-244	0.6095891	0.0
RPL17	10.393939393939394	1.0	0.04791621	1.0
RBM14	4.242424242424242	1.391612686384099e-155	0.43300253	8.292079144634927e-294
CYB561D2	5.257575757575758	1.0798160343680533e-33	0.1936686	1.0
CYTH2	4.333333333333333	2.099189068911428e-142	0.4379119	1.3892762079005875e-302
GTF2H5	4.757575757575758	1.2813048174903688e-85	0.22359715	2.8366221890959415e-07
SSTR3	10.333333333333334	1.0	0.13396059	1.0
PPY	15.0	1.0	0.069687374	1.0
RUSC1	4.833333333333333	1.5440304108976452e-76	0.35603088	1.0387857002589902e-159
KIRREL	5.287878787878788	3.1483437759882676e-31	0.57904536	0.0
BSG	5.2272727272727275	3.054149657767389e-36	0.03764453	1.0
VAMP3	6.893939393939394	1.0	0.16834798	1.0
ENC1	4.075757575757576	1.943615093456485e-180	0.5664794	0.0
RPP14	15.0	1.0	0.10740665	1.0
SETD5	4.984848484848484	1.4401608249225746e-59	0.6961449	0.0
PHF23	6.242424242424242	1.0	0.2982013	1.604580020877745e-73
NMB	15.0	1.0	0.03385955	1.0
RPL11	4.257575757575758	2.294211690470845e-153	0.4020645	9.550336531588051e-239
KANSL1	5.212121212121212	1.5018480840879237e-37	0.60088325	0.0
UQCRB	5.696969696969697	4.17278972504703e-07	0.07620364	1.0
CCDC137	6.287878787878788	1.0	0.029774206	1.0
RYR2	5.212121212121212	1.5018480840879237e-37	0.6762933	0.0
TMED2	4.924242424242424	3.717947928122215e-66	0.12133346	1.0
UBE3C	5.53030303030303	8.503317738878239e-15	0.6292649	0.0
FPR1	5.0	5.73731037415242e-58	0.40936145	1.14958734714526e-251
BMI1	4.378787878787879	6.28958515631937e-136	0.1292006	1.0
NDUFB10	8.045454545454545	1.0	0.057280608	1.0
PILRB	4.681818181818182	4.6176288953559986e-95	0.51962817	0.0
SPTBN2	4.893939393939394	1.4942820346636513e-69	0.427701	2.4732645415207217e-284
ASCC1	5.53030303030303	8.503317738878239e-15	0.15754855	1.0
SOX6	4.5	4.739860753386833e-119	0.6396185	0.0
C10orf82	5.924242424242424	0.15242665824965337	0.11586434	1.0
AIF1	4.757575757575758	1.2813048174903688e-85	0.22629659	1.8303812218684732e-08
MLH3	6.242424242424242	1.0	0.5750572	0.0
PLXNB1	5.515151515151516	1.2036111894347524e-15	0.7145808	0.0
C1QTNF1	5.409090909090909	2.9159368781695483e-22	0.08509851	1.0
ANAPC7	4.787878787878788	6.088748728568496e-82	0.5709437	0.0
CUL1	4.2272727272727275	8.267787050295119e-158	0.28716564	7.411360394228627e-60
CD81	6.151515151515151	1.0	0.016084123	1.0
RPP21	15.0	1.0	0.267126	4.051308990840892e-38
BYSL	5.090909090909091	9.42672456685099e-49	0.37812746	5.657318224714209e-197
HINT1	5.848484848484849	0.00899943381420293	0.1275376	1.0
NET1	5.287878787878788	3.1483437759882676e-31	0.45822704	0.0
GHRL	15.0	1.0	0.08616766	1.0
RAET1E	15.0	1.0	0.04889994	1.0
SPOCK1	7.590909090909091	1.0	0.5008035	0.0
STUB1	3.5303030303030303	2.73413767597724e-265	-0.032279786	1.0
FAM131C	5.075757575757576	3.0673721766277474e-50	0.0360602	1.0
TTR	5.2272727272727275	3.054149657767389e-36	0.105634846	1.0
U2AF1	5.136363636363637	2.1211059095571176e-44	0.09567655	1.0
ZNF764	5.0606060606060606	9.495982898785684e-52	0.43664652	2.537740165326103e-300
PSMF1	5.0	5.73731037415242e-58	0.11261474	1.0
ZNF622	4.863636363636363	5.160066025918051e-73	0.39089808	3.980736469472052e-219
SRGAP3	5.151515151515151	5.424357440584188e-43	0.5925109	0.0
CAMK4	4.0	5.663074655595976e-192	0.48001418	0.0
PTPRR	3.9545454545454546	5.955351628610733e-199	0.64922684	0.0
PRM1	5.5	1.6105002492508562e-16	0.21069972	0.005808972864019616
PTPN5	3.893939393939394	2.672308029730401e-208	0.5886275	0.0
RPS15	7.090909090909091	1.0	0.13559356	1.0
IAPP	15.0	1.0	0.0758374	1.0
ARF4	4.4393939393939394	2.086267991521298e-127	0.08578319	1.0
ZNF295	4.363636363636363	4.4418567291027624e-138	0.6609843	0.0
MPP3	6.303030303030303	1.0	0.010897071	1.0
VPS11	7.257575757575758	1.0	0.56178087	0.0
DOM3Z	6.090909090909091	1.0	0.44548127	4.08234264e-316
INHBA	6.242424242424242	1.0	0.51905566	0.0
CDYL	4.409090909090909	1.1994242041498635e-131	0.4520251	0.0
TMEM66	5.2727272727272725	1.8898783298604643e-32	0.15601934	1.0
TELO2	4.484848484848484	4.014635475591554e-121	0.5679443	0.0
CCKAR	5.863636363636363	0.01765760733315265	0.35973495	7.685459425196881e-166
GEMIN6	5.878787878787879	0.032883936894816605	0.1582893	1.0
MNS1	5.242424242424242	5.863140216407729e-35	0.3545471	2.8595724171028022e-157
CDK5RAP2	4.2727272727272725	3.653471191512652e-151	0.67671937	0.0
TMOD1	6.257575757575758	1.0	0.15434283	1.0
FKBP3	3.9393939393939394	2.757966219865828e-201	0.3318946	2.856748605787146e-121
RAMP1	15.0	1.0	0.17589144	1.0
MAP1LC3B	6.878787878787879	1.0	0.0757147	1.0
