Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
GAB3	4.212121212121212	4.33582970150717e-164	0.51728207	0.0
GCA	5.0	2.784639304065503e-64	0.3695082	2.7218240087695135e-203
GSTM1	15.0	1.0	0.13209248	1.0
GUCA1B	15.0	1.0	0.2724004	2.2040576405321222e-54
ANAPC7	4.787878787878788	4.431250677636168e-88	0.5709437	0.0
HOXB6	4.166666666666667	1.3774237346063119e-170	0.43968984	0.0
PMAIP1	4.681818181818182	5.689414961865554e-101	0.2564335	3.6948169144542365e-37
NR2F2	3.9696969696969697	2.4674890859968454e-199	0.48253155	0.0
SPINK5	15.0	1.0	0.35677105	5.477913622867844e-181
RBCK1	5.787878787878788	4.385663779892977e-07	0.48049158	0.0
UBE2V1	4.863636363636363	2.926718135188438e-79	0.32054392	5.53008070910835e-121
GJA8	6.015151515151516	0.11603843419891441	0.3912553	3.0819733281569015e-242
PSME3	3.772727272727273	1.1509613505943056e-228	0.40774915	3.25016667713787e-272
STX7	7.015151515151516	1.0	0.30279312	2.963704805509073e-94
ECHDC2	15.0	1.0	0.22103858	3.125884206614093e-10
POU1F1	3.9696969696969697	2.4674890859968454e-199	0.46851224	0.0
FBXO9	5.863636363636363	0.0001074974518139196	0.40039396	8.183402582851903e-259
RIMS2	5.545454545454546	1.2242493613827866e-18	0.61531645	0.0
CLEC5A	15.0	1.0	0.16691937	1.0
CDK2	3.606060606060606	8.821660124325988e-254	-0.062405378	1.0
FLAD1	5.833333333333333	1.4045368745137865e-05	0.32728493	1.158779860065126e-131
NTF4	4.7727272727272725	6.9489106635318485e-90	0.37890482	5.216205093525036e-220
ALDH2	5.090909090909091	5.1713704161927095e-55	0.58904123	0.0
ACP5	5.287878787878788	4.435475492969264e-37	0.29064155	2.556593484194366e-77
DHX15	4.212121212121212	4.33582970150717e-164	0.5704464	0.0
NAT8	4.090909090909091	1.5223184067744789e-181	0.43047857	9.33958289e-314
CBLL1	4.742424242424242	1.5808109845269243e-93	0.4867544	0.0
PEA15	3.727272727272727	1.706218311485279e-235	0.26136717	3.561745775281322e-42
ORC5	5.318181818181818	1.3394031029632731e-34	0.41492906	2.525528963546721e-285
OXSR1	15.0	1.0	0.34572044	4.552151662991446e-162
NPFFR2	15.0	1.0	0.20471247	0.0012212735531294933
ALCAM	4.4393939393939394	1.673299379658336e-132	0.3287925	4.382460159475973e-134
CCKAR	5.863636363636363	0.0001074974518139196	0.35973495	3.902250963473547e-186
STMN2	4.363636363636363	7.512830586913155e-143	0.3332466	2.582751852930206e-141
COX17	4.651515151515151	9.179932486875994e-105	0.2807728	1.6457536759130064e-64
TCF21	5.045454545454546	1.4229306440703084e-59	0.32756227	4.1647214172520585e-132
MOCS2	6.2727272727272725	1.0	0.17454681	1.0
SH3BGR	6.075757575757576	0.4654418176526208	0.24495625	1.2428490340284676e-26
HNF1B	4.121212121212121	3.8192567646814513e-177	0.5708242	0.0
MTAP	15.0	1.0	0.24208395	2.947347904467974e-24
PRRX1	4.378787878787879	9.114755093831552e-141	0.41337544	1.7343712752752113e-282
ABI2	5.545454545454546	1.2242493613827866e-18	0.5130401	0.0
STRA13	3.909090909090909	2.64348710704926e-208	0.236479	6.183259838930228e-20
ZNF276	5.015151515151516	1.0736043812980293e-62	0.54096156	0.0
MIS12	5.484848484848484	1.988067711542528e-22	0.3564229	2.195197419928821e-180
GABRA4	4.803030303030303	2.7367645399029442e-86	0.50141007	0.0
SMPD2	5.393939393939394	9.413594363001394e-29	0.42728338	6.491887824992796e-308
CDK5RAP2	4.2727272727272725	1.6441818492106707e-155	0.67671937	0.0
UBE2R2	4.0606060606060606	5.7613808878307085e-186	0.4309101	1.5182448633e-314
PPIC	5.333333333333333	2.1706753254292354e-33	0.39164767	6.011442896900046e-243
JAK3	4.03030303030303	2.1087738388507592e-190	0.30988815	1.118468171501149e-104
PRKCQ	3.6818181818181817	2.3853005820836463e-242	0.536438	0.0
YEATS4	4.590909090909091	1.7383763998462225e-112	0.36143565	4.235140102765915e-189
CD151	5.696969696969697	9.995055185491281e-11	0.35794532	5.045312822692102e-183
POLR2L	5.090909090909091	5.1713704161927095e-55	0.21189237	4.569152387436652e-06
RGS18	6.045454545454546	0.254656797901843	0.38918814	1.6792883936294918e-238
C1orf123	4.636363636363637	1.1170269528111936e-106	0.33040574	1.086308684646945e-136
HMGA2	3.772727272727273	1.1509613505943056e-228	0.37859285	1.8851868528232254e-219
DPPA3	6.242424242424242	1.0	0.26912948	1.2631671817978193e-50
CAMKK2	4.545454545454546	2.1705639517453993e-118	0.5288705	0.0
ELF2	4.378787878787879	9.114755093831552e-141	0.54652625	0.0
FXYD7	6.03030303030303	0.17626248537921577	0.09318875	1.0
MAP3K12	4.636363636363637	1.1170269528111936e-106	0.68719524	0.0
TALDO1	7.878787878787879	1.0	0.3188643	2.294558757813275e-118
PTGES	15.0	1.0	0.17362557	1.0
CLDN4	6.0	0.07311233693762956	0.33453324	2.0223674121362156e-143
PEX3	10.166666666666666	1.0	0.34615433	8.410089886258022e-163
SERPINB1	7.333333333333333	1.0	0.3734003	3.416373154915262e-210
MC1R	15.0	1.0	0.18244632	1.0
STAU2	5.015151515151516	1.0736043812980293e-62	0.5191431	0.0
TPPP	4.257575757575758	1.225183680326422e-157	0.40512353	1.9952417463599613e-267
TRADD	4.545454545454546	2.1705639517453993e-118	0.33496273	3.990657756130492e-144
CD2AP	4.181818181818182	2.0431422463121415e-168	0.49360114	0.0
HUS1	4.636363636363637	1.1170269528111936e-106	0.42840093	5.8778345221078e-310
HPGDS	15.0	1.0	0.28217226	2.856652248247431e-66
ASUN	6.515151515151516	1.0	0.41350827	9.93733210016056e-283
ABI1	4.196969696969697	2.9882021010514624e-166	0.27675086	1.475502222173256e-59
CCR5	6.212121212121212	1.0	0.2291654	6.3095003487960014e-15
UCHL3	5.363636363636363	4.9677529912471725e-31	0.23693797	2.837396442418768e-20
PPP5C	5.393939393939394	9.413594363001394e-29	0.50425947	0.0
UBE2W	5.636363636363637	1.2851410704542627e-13	0.26406905	4.866803950993843e-45
BIRC3	4.318181818181818	3.8075011752609048e-149	0.6050399	0.0
HMG20A	5.4393939393939394	1.6925534327478274e-25	0.35203245	8.072640886360576e-173
MPC2	5.575757575757576	7.098220602553354e-17	0.22874133	1.1684262675539561e-14
PDIA6	6.2272727272727275	1.0	0.36001077	1.2919407908518526e-186
RGS6	5.363636363636363	4.9677529912471725e-31	0.2692321	9.666818951389802e-51
HMGN1	3.712121212121212	8.857636845961859e-238	0.3365234	1.0736221720319497e-146
NRGN	4.318181818181818	3.8075011752609048e-149	0.31775445	1.2070174862767098e-116
IRAK3	4.878787878787879	1.5453967442950229e-77	0.5992203	0.0
C7orf50	5.5	1.8957199282862748e-21	0.37585744	1.4437484907922244e-214
TMSB4Y	4.833333333333333	9.548106231121443e-83	0.23809041	3.902257948383271e-21
NARF	5.136363636363637	1.329601873108839e-50	0.42986268	1.25053899732e-312
PAK4	4.075757575757576	9.425084823205431e-184	0.59934616	0.0
MIER1	4.318181818181818	3.8075011752609048e-149	0.5712625	0.0
RALGPS2	4.181818181818182	2.0431422463121415e-168	0.5826815	0.0
GPR77	10.151515151515152	1.0	0.4585207	0.0
MRPS26	4.454545454545454	1.8518644066753443e-130	0.3890342	3.1858158600866566e-238
M6PR	6.484848484848484	1.0	0.37835875	4.9408492885500943e-219
S1PR2	6.181818181818182	1.0	0.38269842	8.272914728955592e-227
HOXB4	4.166666666666667	1.3774237346063119e-170	0.44747087	0.0
CYP1A2	15.0	1.0	0.31744534	3.626641910525011e-116
HHEX	4.196969696969697	2.9882021010514624e-166	0.45174325	0.0
C1orf216	5.515151515151516	1.7246853142774622e-20	0.33995065	2.2176166286997482e-152
COMMD10	7.924242424242424	1.0	0.1756717	1.0
HOXD4	4.166666666666667	1.3774237346063119e-170	0.4493833	0.0
POLR2I	6.787878787878788	1.0	0.2024603	0.004977085767023093
CTNND1	4.015151515151516	1.2499973933095756e-192	0.556552	0.0
RAMP3	15.0	1.0	0.12000309	1.0
SIRT1	3.787878787878788	2.115340487863969e-226	0.44855362	0.0
B9D1	6.257575757575758	1.0	0.29355413	2.8935657626910704e-81
SSR4	6.348484848484849	1.0	0.19871852	0.035721310197273946
EIF4E	4.393939393939394	1.0948844848673155e-138	0.2743081	1.2549532359608556e-56
TRPC7	7.075757575757576	1.0	0.50792503	0.0
PLEKHB2	5.075757575757576	1.6271107072498622e-56	0.38488483	9.674015034651653e-231
MECOM	3.9393939393939394	8.13036209830832e-204	0.67800266	0.0
EXOSC2	6.954545454545454	1.0	0.42924637	1.671127114821e-311
JAKMIP1	4.257575757575758	1.225183680326422e-157	0.5914176	0.0
CHAF1A	5.409090909090909	1.1965605630142752e-27	0.63444644	0.0
FXYD1	5.954545454545454	0.013318735761905466	0.16430084	1.0
MAGEA4	5.090909090909091	5.1713704161927095e-55	0.29263464	5.189457165636943e-80
BCL2L11	3.9545454545454546	1.4292587375731596e-201	0.23789743	5.456762289128711e-21
CCND2	3.9545454545454546	1.4292587375731596e-201	0.44454935	0.0
PRKCD	3.378787878787879	2.7755109508566707e-288	-0.042283908	1.0
NTRK3	3.8181818181818183	7.38036129473198e-222	0.5845144	0.0
FYN	3.893939393939394	1.469768442176506e-210	-0.14135572	1.0
RPS6KA1	3.4545454545454546	8.587356613216964e-277	0.29991776	3.873601235593921e-90
HIST1H3H	15.0	1.0	0.15332046	1.0
SYNJ2BP	5.5	1.8957199282862748e-21	0.24607077	1.3945909669848505e-27
NUF2	4.606060606060606	1.5330310558122995e-110	0.46801284	0.0
C1orf114	4.515151515151516	2.2372994385292133e-122	0.49718937	0.0
GTF3C5	4.924242424242424	1.874969259881809e-72	0.55437106	0.0
HOXC8	4.106060606060606	2.4294474174401478e-179	0.4163226	7.17525122357242e-288
GPNMB	4.166666666666667	1.3774237346063119e-170	0.5400232	0.0
USHBP1	4.590909090909091	1.7383763998462225e-112	0.2934293	4.283865246559216e-81
ILKAP	4.848484848484849	5.380669780436885e-81	0.38053975	6.164351260756355e-223
STYX	7.666666666666667	1.0	0.12681094	1.0
IKZF1	4.03030303030303	2.1087738388507592e-190	0.4157694	7.367562855082896e-287
ATXN3	5.318181818181818	1.3394031029632731e-34	0.16704352	1.0
PRNP	4.666666666666667	7.336184814303851e-103	0.12849216	1.0
NPPB	7.333333333333333	1.0	0.2093464	4.02225004280794e-05
OTUB2	6.015151515151516	0.11603843419891441	0.26523343	2.671857629655867e-46
LAMTOR2	4.96969696969697	1.6768237566517874e-67	0.19190729	0.4248349346157014
BRE	6.196969696969697	1.0	0.35537618	1.4158540600921713e-178
CD209	6.015151515151516	0.11603843419891441	0.4550967	0.0
RGS2	4.4393939393939394	1.673299379658336e-132	0.25695643	1.1204634211117411e-37
MYO18A	9.651515151515152	1.0	0.6109794	0.0
SNX24	4.924242424242424	1.874969259881809e-72	0.28215924	2.9662141442267653e-66
TNFSF15	5.712121212121212	4.622182304966331e-10	0.20445924	0.0014426272624785117
RAB22A	5.5	1.8957199282862748e-21	0.26250485	2.2714579120433104e-43
MSI1	5.545454545454546	1.2242493613827866e-18	0.34477612	1.7934141396771313e-160
AP3S1	7.666666666666667	1.0	0.18786077	0.9951203042224249
KRT13	6.575757575757576	1.0	0.26614046	2.721512727236965e-47
GNG7	6.954545454545454	1.0	0.10388082	1.0
SLC34A1	5.363636363636363	4.9677529912471725e-31	0.26212677	5.690350318183913e-43
CHRM2	6.681818181818182	1.0	0.41825923	2.0656989304615252e-291
RELA	3.3636363636363638	1.4066853998338107e-290	-0.11347226	1.0
IL16	4.696969696969697	4.296316092130633e-99	0.7012175	0.0
EIF5A	5.606060606060606	3.3531991138491256e-15	0.29951906	1.4231765033728214e-89
ATP2A2	4.348484848484849	6.158238409806613e-145	0.6715045	0.0
GGTLC1	6.212121212121212	1.0	0.2090459	5.126486239022654e-05
MOB3B	6.46969696969697	1.0	0.23877288	1.1823264782869939e-21
HSPB3	5.136363636363637	1.329601873108839e-50	0.17546	1.0
SUMO1	3.6363636363636362	3.245605426130343e-249	-0.09265129	1.0
C11orf49	4.984848484848484	6.973868836232615e-66	0.44555616	0.0
PRPS2	8.878787878787879	1.0	0.23496203	7.759077598248645e-19
FNBP1	4.454545454545454	1.8518644066753443e-130	0.6089228	0.0
ZNF467	4.2272727272727275	6.257190620228874e-162	0.5721773	0.0
PPIB	4.606060606060606	1.5330310558122995e-110	0.3893361	9.089844767106393e-239
KCNAB1	5.833333333333333	1.4045368745137865e-05	0.519121	0.0
EXOSC8	6.2272727272727275	1.0	0.3262822	4.663188531375671e-130
UBE2H	6.5	1.0	0.21666048	4.344871523365371e-08
SRPK3	5.2727272727272725	2.3924807267209796e-38	0.46770927	0.0
NDUFV2	4.46969696969697	2.0157488759722106e-128	0.39243925	2.222855171646786e-244
RCAN1	4.121212121212121	3.8192567646814513e-177	0.42911854	2.861206086991e-311
GJB1	4.151515151515151	9.15888580977784e-173	0.4690102	0.0
DOK7	15.0	1.0	0.2373334	1.4435098454577375e-20
ATPIF1	4.454545454545454	1.8518644066753443e-130	0.2583175	4.846720306933242e-39
SERP2	5.212121212121212	1.3139036660141977e-43	0.18844652	0.902621444924988
PTPN4	6.909090909090909	1.0	0.51457685	0.0
MICAL1	4.863636363636363	2.926718135188438e-79	0.6493415	0.0
ZNF24	4.333333333333333	4.8731389520965527e-147	0.39812875	1.0706702859208345e-254
MVP	4.848484848484849	5.380669780436885e-81	0.49548253	0.0
FANCG	4.5606060606060606	2.0701982173404105e-116	0.3873286	3.8262678167101755e-235
RANGRF	4.878787878787879	1.5453967442950229e-77	0.26952446	4.504669941431925e-51
POLDIP3	5.651515151515151	7.347178639562884e-13	0.37762535	1.009124421418512e-217
GAR1	5.818181818181818	4.672299051935399e-06	0.3637737	3.4261215233887996e-193
PTP4A2	5.46969696969697	1.979659785672327e-23	0.22134387	2.164795226685595e-10
CXCR4	4.318181818181818	3.8075011752609048e-149	0.42742378	3.5955746374677086e-308
CCL18	3.909090909090909	2.64348710704926e-208	0.29971716	7.45292842076885e-90
HERC3	5.803030303030303	1.4705485992125324e-06	0.66540194	0.0
MMP8	8.530303030303031	1.0	0.46254194	0.0
S100A8	3.8333333333333335	1.3485832323205122e-219	0.23689291	3.06343299500109e-20
CAAP1	4.924242424242424	1.874969259881809e-72	0.38079357	2.161164640900762e-223
SNX33	4.575757575757576	1.9231756304013163e-114	0.5621543	0.0
ZNF587	4.757575757575758	1.0619875368314136e-91	0.5160249	0.0
OLFM4	10.151515151515152	1.0	0.43446153	4.906e-321
NAB2	4.681818181818182	5.689414961865554e-101	0.42595026	1.774096817192139e-305
CGB	7.409090909090909	1.0	0.19048859	0.6003630916939268
RENBP	15.0	1.0	0.23043217	9.671215302752213e-16
KCNRG	5.454545454545454	1.875469319795333e-24	0.3977401	5.4329495596661574e-254
TRAFD1	5.0	2.784639304065503e-64	0.5310967	0.0
OLFM3	6.212121212121212	1.0	0.33289394	9.735305294740933e-141
NOTCH3	5.0606060606060606	4.89685641010256e-58	0.7074525	0.0
CSRP3	4.53030303030303	2.2306482421952033e-120	0.33003998	4.247513072759307e-136
CNGB1	15.0	1.0	0.2775674	1.5012186600927495e-60
HAUS7	5.924242424242424	0.0033040705224971884	0.27591842	1.493316712812176e-58
FNBP1L	5.121212121212121	4.676730757762688e-52	0.5463988	0.0
TRHR	5.681818181818182	2.0488697101334917e-11	0.37616873	4.0203144565884237e-215
CROCC	5.0606060606060606	4.89685641010256e-58	0.6917854	0.0
MTA2	4.454545454545454	1.8518644066753443e-130	0.61038154	0.0
TMEM123	6.015151515151516	0.11603843419891441	0.26408663	4.6605215622600676e-45
MST1R	3.6515151515151514	6.574533281986768e-247	0.58212835	0.0
GADD45A	4.151515151515151	9.15888580977784e-173	0.22417918	6.171525227918555e-12
EIF2AK1	4.212121212121212	4.33582970150717e-164	0.5786915	0.0
MARCH2	7.4393939393939394	1.0	0.17337751	1.0
SGCD	15.0	1.0	0.13641395	1.0
SRP9	8.454545454545455	1.0	0.13499711	1.0
LSM1	6.0606060606060606	0.35240497543927884	0.17620152	1.0
SDCBP	4.53030303030303	2.2306482421952033e-120	0.2896871	4.840627429712664e-76
TAF8	4.893939393939394	7.917093618468979e-76	0.43331563	6.0818e-319
IP6K2	5.46969696969697	1.979659785672327e-23	0.32842833	1.6887867701095253e-133
CHRM3	5.484848484848484	1.988067711542528e-22	0.53345793	0.0
SPRTN	5.106060606060606	1.5872832289342982e-53	0.31503057	1.86579671317321e-112
ACSL6	15.0	1.0	0.288901	5.386059809565351e-75
SETD5	4.984848484848484	6.973868836232615e-66	0.6961449	0.0
ATF7IP	4.075757575757576	9.425084823205431e-184	0.34929377	3.8905741382168846e-168
FGF3	5.242424242424242	6.099209833098505e-41	0.30375376	1.2079000692429857e-95
PRDX5	5.409090909090909	1.1965605630142752e-27	0.2856034	1.146626150033909e-70
BNIP1	4.681818181818182	5.689414961865554e-101	0.36420694	5.962566078586223e-194
ANP32B	4.863636363636363	2.926718135188438e-79	0.39365122	1.4165526171611262e-246
POLR3A	15.0	1.0	0.618657	0.0
RASGRP4	4.863636363636363	2.926718135188438e-79	0.5537659	0.0
MED20	6.454545454545454	1.0	0.23589411	1.6536070755729307e-19
HIP1R	3.984848484848485	4.290407050829078e-197	0.6936941	0.0
LIME1	4.515151515151516	2.2372994385292133e-122	0.4863043	0.0
CASP2	4.545454545454546	2.1705639517453993e-118	0.40899217	1.7500485893156126e-274
FGF13	7.121212121212121	1.0	0.33598	8.45000854877894e-146
CCL8	9.151515151515152	1.0	0.15485226	1.0
AP3S2	6.818181818181818	1.0	0.2266419	2.2722984128838597e-13
PGAM1	4.348484848484849	6.158238409806613e-145	0.40315485	7.711880393046095e-264
COMMD3	7.924242424242424	1.0	0.16785623	1.0
VCP	5.257575757575758	1.2355595419735018e-39	0.3977564	5.076868182518424e-254
NUDT10	5.090909090909091	5.1713704161927095e-55	0.21155947	6.1410591311467125e-06
FKBP1A	4.651515151515151	9.179932486875994e-105	0.24132396	1.2023402053558446e-23
GPATCH8	5.151515151515151	3.59408870467608e-49	0.67846787	0.0
PLN	5.0606060606060606	4.89685641010256e-58	0.1170724	1.0
GAN	5.287878787878788	4.435475492969264e-37	0.51026785	0.0
HTR1A	7.2272727272727275	1.0	0.2594365	3.5277323232527403e-40
GABRA3	5.878787878787879	0.00027450830962018466	0.42271662	1.4561055438057944e-299
CSNK1A1	3.5303030303030303	2.824771523696977e-265	0.2571485	7.218551601934387e-38
PLAGL2	6.242424242424242	1.0	0.30426067	2.2173368180084787e-96
NLE1	5.242424242424242	6.099209833098505e-41	0.4867929	0.0
CCL3L1	7.151515151515151	1.0	0.16022311	1.0
RAB2A	5.954545454545454	0.013318735761905466	0.21161366	5.853290271346004e-06
MPZL1	4.287878787878788	2.2087249048920608e-153	0.4470591	0.0
CDH12	15.0	1.0	0.5005559	0.0
SRP72	4.2272727272727275	6.257190620228874e-162	0.57088524	0.0
SLIT3	6.045454545454546	0.254656797901843	0.66021365	0.0
CNPY2	15.0	1.0	0.15678865	1.0
SEPT11	6.742424242424242	1.0	0.3679745	1.395213784662218e-200
STATH	15.0	1.0	0.064048566	1.0
ARHGEF3	5.0606060606060606	4.89685641010256e-58	0.509381	0.0
CASP1	4.121212121212121	3.8192567646814513e-177	0.34239376	1.8264895808566654e-156
ODF1	5.833333333333333	1.4045368745137865e-05	0.17171787	1.0
SH3RF3	4.575757575757576	1.9231756304013163e-114	0.26960707	3.631484286795539e-51
AURKAIP1	4.53030303030303	2.2306482421952033e-120	0.29689786	6.920746016615212e-86
DPYS	6.924242424242424	1.0	0.31825042	2.0577783216414497e-117
TNFSF9	5.045454545454546	1.4229306440703084e-59	0.41976458	3.658026266457502e-294
CD93	6.651515151515151	1.0	0.6165019	0.0
IFNA5	5.166666666666667	9.397055613032697e-48	0.25352123	2.4668666038756606e-34
CCL5	8.833333333333334	1.0	0.14923716	1.0
PGAM5	3.878787878787879	8.171994366410397e-213	0.45989227	0.0
CCNY	4.363636363636363	7.512830586913155e-143	0.42405635	5.176775088540796e-302
CACYBP	5.893939393939394	0.0006641214396199383	0.15585944	1.0
CRCT1	4.318181818181818	3.8075011752609048e-149	0.30312702	9.764503423098452e-95
FKBP1B	6.212121212121212	1.0	0.18847527	0.8984772918695519
TOB1	3.6363636363636362	3.245605426130343e-249	0.51096225	0.0
DUSP26	4.984848484848484	6.973868836232615e-66	0.21898931	3.403524356451769e-09
DEFB1	4.96969696969697	1.6768237566517874e-67	0.23879659	1.1342063416552592e-21
G6PC	4.4393939393939394	1.673299379658336e-132	0.30093336	1.3855373211824333e-91
UBR2	6.0606060606060606	0.35240497543927884	0.3198007	8.006245242972679e-120
MDK	4.696969696969697	4.296316092130633e-99	0.19423519	0.2130380693467926
PTMA	3.8636363636363638	4.569907826037505e-215	0.03806248	1.0
CUZD1	5.015151515151516	1.0736043812980293e-62	0.54071796	0.0
CD300LF	4.984848484848484	6.973868836232615e-66	0.42326394	1.4509111207549829e-300
DTX1	4.803030303030303	2.7367645399029442e-86	0.59736514	0.0
DDX3X	4.636363636363637	1.1170269528111936e-106	0.58846605	0.0
EPHB6	4.545454545454546	2.1705639517453993e-118	0.68269044	0.0
HEY1	3.8636363636363638	4.569907826037505e-215	0.4797656	0.0
PMEPA1	5.0	2.784639304065503e-64	0.39641055	1.4077767514628957e-251
SSX2IP	5.121212121212121	4.676730757762688e-52	0.38261065	1.1891753006683435e-226
TNFRSF4	5.045454545454546	1.4229306440703084e-59	0.41067126	1.5073223279246628e-277
ANP32C	4.636363636363637	1.1170269528111936e-106	0.29019508	1.0139396853575006e-76
CDCA5	4.5	2.201714823989054e-124	0.37154862	6.635218753649705e-207
HIST1H2BJ	15.0	1.0	0.1349918	1.0
KCNN2	5.045454545454546	1.4229306440703084e-59	0.3556501	4.765670405919813e-179
GNG5	7.045454545454546	1.0	0.12816787	1.0
KRT85	6.545454545454546	1.0	0.34580067	3.332352231234645e-162
NEDD1	4.2727272727272725	1.6441818492106707e-155	0.5456075	0.0
LARP1	4.151515151515151	9.15888580977784e-173	0.6625194	0.0
SEC11A	7.393939393939394	1.0	0.1844411	1.0
DNTT	4.621212121212121	1.3207905061700894e-108	0.43446875	4.753e-321
SHISA5	3.9696969696969697	2.4674890859968454e-199	0.10933343	1.0
LEF1	3.757575757575758	6.114847680928736e-231	0.38250723	1.8228535205112705e-226
FIS1	8.378787878787879	1.0	0.22020419	8.402547415196034e-10
FOXJ3	7.742424242424242	1.0	0.5496593	0.0
MED7	6.454545454545454	1.0	0.34244162	1.5185777035190024e-156
CYB5R2	5.196969696969697	5.681854045967462e-45	0.36387122	2.311354966498247e-193
TSSK6	4.242424242424242	8.837767506374353e-160	0.42610165	9.390528078968909e-306
SEC61B	8.106060606060606	1.0	0.12003956	1.0
ALG10B	6.4393939393939394	1.0	0.38323003	9.172033492710119e-228
APIP	5.515151515151516	1.7246853142774622e-20	0.3967629	3.227303647037709e-252
RNF220	5.409090909090909	1.1965605630142752e-27	0.46451703	0.0
KCNA4	5.575757575757576	7.098220602553354e-17	0.6250448	0.0
IPP	6.409090909090909	1.0	0.29214388	2.4029602950523517e-79
ARF3	6.46969696969697	1.0	0.20081502	0.012503195282081464
ELSPBP1	4.5	2.201714823989054e-124	0.37852415	2.50003415019957e-219
CRYBB3	15.0	1.0	0.15135473	1.0
NEDD8	4.454545454545454	1.8518644066753443e-130	0.084959306	1.0
PRDX1	4.9393939393939394	8.666842423299595e-71	0.30530265	6.71277363262919e-98
RBBP6	5.015151515151516	1.0736043812980293e-62	0.49542826	0.0
NCL	3.6818181818181817	2.3853005820836463e-242	0.44984794	0.0
USMG5	5.409090909090909	1.1965605630142752e-27	0.21858795	5.342970093144929e-09
FAT4	5.2	1.06939970975438e-44	0.6638909	0.0
NECAP2	4.878787878787879	1.5453967442950229e-77	0.4046281	1.5947335994569765e-266
